             1     0.0486076     0.0486076             0
             2     0.0488017     0.0487047   6.86305e-05
             3     0.0492074     0.0488723   0.000144277
             4     0.0489794     0.0488991   0.000110667
             5     0.0488349     0.0488862   8.92752e-05
             6     0.0488998     0.0488885    7.4425e-05
             7     0.0491855     0.0489309   7.49174e-05
             8     0.0492308     0.0489684   7.43432e-05
             9     0.0489176     0.0489628   6.62968e-05
            10     0.0493677     0.0490033   7.09666e-05
            11     0.0495321     0.0490513   7.91432e-05
            12     0.0479936     0.0489632   0.000111287
            13     0.0489274     0.0489604    0.00010276
            14     0.0483692     0.0489182   0.000103736
            15     0.0491109     0.0489311   9.76124e-05
            16     0.0486039     0.0489106   9.36283e-05
            17     0.0486205     0.0488935    8.9662e-05
            18     0.0492282     0.0489121   8.65868e-05
            19     0.0496651     0.0489518   9.06458e-05
            20     0.0490044     0.0489544   8.61516e-05
            21     0.0493777     0.0489746   8.43743e-05
            22     0.0492225     0.0489858   8.12883e-05
            23     0.0494998     0.0490082   8.07671e-05
            24     0.0486514     0.0489933   7.87576e-05
            25      0.048932     0.0489909   7.56454e-05
            26     0.0494412     0.0490082   7.46928e-05
            27     0.0490959     0.0490114    7.1997e-05
            28     0.0488852     0.0490069   6.95667e-05
            29     0.0494659     0.0490227    6.8945e-05
            30     0.0489573     0.0490206   6.66814e-05
            31     0.0490254     0.0490207   6.45305e-05
            32     0.0499995     0.0490513   6.93852e-05
            33     0.0495433     0.0490662   6.88659e-05
            34     0.0493393     0.0490743   6.73073e-05
            35     0.0489784     0.0490715   6.54399e-05
            36     0.0490447     0.0490708   6.36264e-05
            37     0.0490086     0.0490691    6.1929e-05
            38     0.0486425     0.0490579   6.13084e-05
            39     0.0492679     0.0490632   5.99724e-05
            40       0.04925     0.0490679   5.86546e-05
            41      0.048918     0.0490643   5.73378e-05
            42     0.0493139     0.0490702   5.62798e-05
            43     0.0488569     0.0490652   5.51892e-05
            44      0.048897     0.0490614   5.40672e-05
            45     0.0487587     0.0490547   5.32826e-05
            46     0.0489252     0.0490519   5.21985e-05
            47     0.0491521      0.049054   5.11315e-05
            48     0.0487767     0.0490482   5.03915e-05
            49     0.0487508     0.0490422   4.97272e-05
            50     0.0491896     0.0490451     4.882e-05
