             1     -0.412358     -0.412358             0
             2     -0.419521     -0.415939    0.00253234
             3     -0.411666     -0.414515    0.00205005
             4     -0.417011     -0.415139    0.00162972
             5      -0.41574     -0.415259     0.0013082
             6     -0.419914     -0.416035    0.00130004
             7     -0.415397     -0.415944    0.00111751
             8     -0.411149     -0.415345    0.00112714
             9     -0.413188     -0.415105    0.00102707
            10     -0.411188     -0.414713   0.000996266
            11     -0.413219     -0.414577   0.000914908
            12     -0.415731     -0.414673   0.000843705
            13     -0.410871     -0.414381   0.000827945
            14     -0.417651     -0.414615   0.000801078
            15     -0.414379     -0.414599   0.000747827
            16     -0.412519     -0.414469   0.000712293
            17     -0.416717     -0.414601   0.000682563
            18     -0.409321     -0.414308   0.000704874
            19     -0.407623     -0.413956   0.000750451
            20     -0.417315     -0.414124   0.000731476
            21     -0.414174     -0.414126   0.000696648
            22       -0.4142      -0.41413    0.00066499
            23     -0.413769     -0.414114   0.000636262
            24     -0.415862     -0.414187   0.000613905
            25     -0.408482     -0.413959   0.000630329
            26     -0.409256     -0.413778     0.0006315
            27     -0.410192     -0.413645   0.000621919
            28     -0.409419     -0.413494   0.000617749
            29     -0.413446     -0.413492   0.000596449
            30     -0.419568     -0.413695   0.000609979
            31     -0.415624     -0.413757   0.000593467
            32     -0.406616     -0.413534   0.000615449
            33     -0.415478     -0.413593   0.000599612
            34     -0.408636     -0.413447   0.000599438
            35     -0.421046     -0.413664   0.000620383
            36     -0.422827     -0.413919   0.000653279
            37     -0.412466     -0.413879   0.000636802
            38     -0.412569     -0.413845   0.000620977
            39     -0.412202     -0.413803   0.000606481
            40     -0.412572     -0.413772   0.000592099
            41     -0.410618     -0.413695   0.000582634
            42      -0.41382     -0.413698   0.000568769
            43     -0.415049      -0.41373   0.000556409
            44     -0.411437     -0.413677   0.000546196
            45     -0.419035     -0.413796   0.000546881
            46     -0.409806      -0.41371   0.000541829
            47      -0.41592     -0.413757   0.000532337
            48     -0.414461     -0.413771   0.000521449
            49     -0.415163       -0.4138    0.00051158
            50     -0.419566     -0.413915   0.000514183
