           1     1.09777     1.09777           0
           2     1.11647     1.10712  0.00661085
           3     1.11099     1.10841   0.0045311
           4     1.09712     1.10559  0.00418555
           5      1.0866     1.10179  0.00476968
           6     1.11027      1.1032  0.00417904
           7     1.10035      1.1028  0.00360184
           8      1.0884       1.101  0.00357329
           9     1.10637     1.10159  0.00322568
          10     1.11432     1.10287  0.00314416
          11     1.09379     1.10204  0.00296452
          12     1.07907     1.10013  0.00327767
          13     1.10595     1.10057  0.00305597
          14     1.10028     1.10055  0.00283776
          15     1.09387     1.10011  0.00268329
          16     1.10116     1.10017  0.00251639
          17     1.10715     1.10058  0.00240162
          18     1.09842     1.10046  0.00227122
          19     1.10245     1.10057  0.00215408
          20     1.09501     1.10029  0.00206421
          21     1.10549     1.10054  0.00198068
          22     1.09216     1.10016   0.0019269
          23     1.09312     1.09985  0.00186726
          24     1.08739     1.09933   0.0018603
          25     1.08561     1.09878  0.00186514
          26     1.09974     1.09882  0.00179377
          27     1.09981     1.09886  0.00172771
          28     1.09068     1.09856  0.00169053
          29     1.10272     1.09871  0.00163829
          30     1.10755       1.099  0.00160996
          31     1.09499     1.09887  0.00156322
          32     1.09515     1.09876  0.00151868
          33     1.07991     1.09819  0.00157635
          34     1.09194       1.098  0.00154064
          35     1.09037     1.09778  0.00151199
          36     1.12448     1.09853  0.00164177
          37     1.11276     1.09891  0.00164184
          38     1.10753     1.09914  0.00161424
          39     1.09568     1.09905  0.00157528
          40     1.07789     1.09852  0.00162226
          41      1.0862     1.09822   0.0016103
          42      1.0874     1.09796  0.00159241
          43     1.10881     1.09821  0.00157523
          44     1.10854     1.09845  0.00155681
          45     1.10673     1.09863  0.00153304
          46     1.09039     1.09845  0.00151015
          47     1.09544     1.09839  0.00147938
          48     1.09736     1.09837  0.00144871
          49     1.10713     1.09855  0.00143014
          50     1.09558     1.09849  0.00140276
