             1       1.40711       1.40711             0
             2       1.40715       1.40713   1.53377e-05
             3       1.40715       1.40714   1.21041e-05
             4       1.40711       1.40713   1.10628e-05
             5       1.40718       1.40714   1.24005e-05
             6       1.40702       1.40712   2.17386e-05
             7        1.4072       1.40713    2.1363e-05
             8       1.40703       1.40712   2.22111e-05
             9       1.40718       1.40713   2.06853e-05
            10        1.4071       1.40712   1.87891e-05
            11       1.40716       1.40713   1.74072e-05
            12       1.40723       1.40714   1.80495e-05
            13       1.40709       1.40713   1.70454e-05
            14       1.40718       1.40713   1.61654e-05
            15       1.40703       1.40713   1.64406e-05
            16        1.4071       1.40713   1.54887e-05
            17         1.407       1.40712    1.6146e-05
            18       1.40715       1.40712   1.53453e-05
            19        1.4072       1.40713   1.51379e-05
            20       1.40719       1.40713   1.47563e-05
            21       1.40717       1.40713   1.41819e-05
            22        1.4072       1.40713   1.39344e-05
            23       1.40713       1.40713    1.3329e-05
            24       1.40718       1.40714   1.29064e-05
            25       1.40718       1.40714    1.2519e-05
            26       1.40711       1.40714    1.2089e-05
            27       1.40714       1.40714   1.16431e-05
            28       1.40717       1.40714   1.12795e-05
            29       1.40719       1.40714   1.10283e-05
            30       1.40711       1.40714   1.06999e-05
            31       1.40712       1.40714   1.03757e-05
            32       1.40691       1.40713   1.22542e-05
            33       1.40704       1.40713   1.21959e-05
            34       1.40705       1.40713   1.20469e-05
            35       1.40716       1.40713   1.17427e-05
            36       1.40703       1.40712   1.17254e-05
            37         1.407       1.40712   1.18962e-05
            38       1.40713       1.40712   1.15842e-05
            39       1.40712       1.40712   1.12874e-05
            40       1.40705       1.40712   1.11314e-05
            41       1.40715       1.40712   1.08913e-05
            42       1.40712       1.40712   1.06325e-05
            43       1.40717       1.40712   1.04442e-05
            44       1.40711       1.40712   1.02099e-05
            45       1.40712       1.40712   9.98301e-06
            46         1.407       1.40712   1.01095e-05
            47       1.40709       1.40712   9.91526e-06
            48       1.40709       1.40712   9.72609e-06
            49       1.40702       1.40711   9.73275e-06
            50       1.40706       1.40711   9.60857e-06
