             1       1.57454       1.57454             0
             2       1.41268       1.49361     0.0572273
             3       1.40245       1.46322     0.0455086
             4       1.39555        1.4463     0.0371435
             5       1.53024       1.46309      0.033293
             6       1.44138       1.45947     0.0279402
             7       1.63819         1.485     0.0336486
             8       1.33933       1.46679     0.0340147
             9       1.41805       1.46138     0.0306635
            10       1.61774       1.47701     0.0313313
            11       1.52273       1.48117     0.0287573
            12       1.62877       1.49347     0.0288719
            13       1.50708       1.49452     0.0266699
            14       1.40009       1.48777     0.0256035
            15        1.2131       1.46946     0.0297321
            16       1.43885       1.46755     0.0279354
            17       1.22999       1.45357     0.0295814
            18       1.32955       1.44668     0.0287292
            19       1.60639       1.45509     0.0284202
            20       1.32359       1.44851     0.0277492
            21       1.24152       1.43866     0.0281241
            22       1.47252        1.4402     0.0268878
            23       1.46682       1.44135     0.0257437
            24       1.25214       1.43347       0.02585
            25       1.61304       1.44065     0.0257946
            26       1.47443       1.44195     0.0248352
            27       1.33565       1.43801     0.0242254
            28       1.47701       1.43941     0.0234002
            29       1.56638       1.44379     0.0229993
            30       1.46089       1.44436     0.0222397
            31       1.35617       1.44151     0.0217035
            32        1.3583       1.43891     0.0211805
            33       1.33961        1.4359     0.0207513
            34       1.40112       1.43488     0.0201661
            35       1.31557       1.43147      0.019876
            36       1.45637       1.43216     0.0193359
            37       1.50576       1.43415     0.0189154
            38       1.50106       1.43591     0.0184994
            39       1.51718         1.438      0.018142
            40       1.41798        1.4375     0.0176953
            41       1.23097       1.43246     0.0179664
            42       1.41869       1.43213     0.0175416
            43       1.29613       1.42897     0.0174165
            44       1.29121       1.42584     0.0172998
            45       1.49698       1.42742     0.0169875
            46       1.32671       1.42523     0.0167586
            47       1.29125       1.42238     0.0166428
            48         1.447       1.42289     0.0163039
            49       1.48205        1.4241     0.0160158
            50       1.39488       1.42351     0.0157062
