           1     1.79151     1.79151           0
           2     1.79214     1.79183  0.00022046
           3     1.80001     1.79455  0.00223275
           4     1.79469     1.79459  0.00167483
           5     1.83199     1.80207   0.0068229
           6     1.81508     1.80424  0.00602053
           7     1.83116     1.80808  0.00626953
           8     1.81138     1.80849  0.00549939
           9     1.79912     1.80745  0.00498602
          10     1.80997      1.8077  0.00449376
          11     1.76943     1.80423  0.00526253
          12     1.77514      1.8018  0.00535308
          13     1.80291     1.80189  0.00494198
          14     1.80532     1.80213  0.00459505
          15      1.8236     1.80356    0.004506
          16     1.76318     1.80104  0.00488046
          17     1.76258     1.79878  0.00509082
          18     1.78005     1.79774  0.00491318
          19     1.81932     1.79887  0.00478409
          20      1.7986     1.79886   0.0045449
          21     1.79684     1.79876   0.0043295
          22     1.84317     1.80078  0.00457908
          23     1.82347     1.80177  0.00448503
          24     1.80339     1.80183  0.00429866
          25     1.83415     1.80313   0.0043167
          26     1.77413     1.80201  0.00429231
          27      1.7963      1.8018  0.00413855
          28     1.79281     1.80148  0.00400317
          29     1.78706     1.80098   0.0038959
          30     1.79944     1.80093  0.00376638
          31     1.76596      1.7998  0.00381012
          32     1.83227     1.80082  0.00382375
          33     1.82918     1.80168  0.00380325
          34     1.81314     1.80201   0.0037063
          35     1.84742     1.80331  0.00382072
          36     1.86406       1.805  0.00407024
          37     1.77601     1.80422  0.00403494
          38     1.76101     1.80308  0.00408578
          39     1.77561     1.80237  0.00404125
          40     1.78502     1.80194  0.00396345
          41     1.76653     1.80108  0.00395977
          42     1.81871      1.8015  0.00388767
          43     1.81509     1.80181  0.00381009
          44      1.8032     1.80184  0.00372363
          45     1.79998      1.8018  0.00364111
          46     1.81127     1.80201  0.00356777
          47     1.78741      1.8017  0.00350535
          48     1.79614     1.80158  0.00343423
          49     1.81776     1.80191  0.00337999
          50     1.79032     1.80168  0.00332032
          51     1.80542     1.80175  0.00325603
          52     1.78007     1.80134  0.00322001
          53     1.77727     1.80088  0.00319111
          54        1.81     1.80105  0.00313648
          55     1.83222     1.80162  0.00313023
          56     1.76532     1.80097  0.00314072
          57     1.80918     1.80111  0.00308892
          58     1.84347     1.80184  0.00312078
          59     1.81934     1.80214  0.00308194
          60     1.78385     1.80184  0.00304562
          61     1.79868     1.80178  0.00299613
          62     1.75232     1.80099   0.0030522
          63      1.7974     1.80093  0.00300428
          64     1.79015     1.80076  0.00296205
          65     1.78428     1.80051  0.00292731
          66     1.79061     1.80036   0.0028868
          67     1.77772     1.80002  0.00286341
          68     1.77849      1.7997  0.00283875
          69     1.80575     1.79979  0.00279896
          70     1.82314     1.80012  0.00277878
          71     1.80534      1.8002  0.00274061
          72     1.78361     1.79997  0.00271221
          73     1.77646     1.79965  0.00269411
          74     1.81362     1.79983  0.00266431
          75     1.79238     1.79973  0.00263064
          76     1.79715      1.7997  0.00259625
          77     1.81667     1.79992  0.00257187
          78     1.75913      1.7994  0.00259152
          79     1.77398     1.79908  0.00257861
          80     1.79824     1.79907  0.00254639
          81     1.78166     1.79885  0.00252401
          82     1.81453     1.79904  0.00250045
          83     1.80092     1.79906  0.00247043
          84     1.82927     1.79942  0.00246704
          85     1.79028     1.79932  0.00244036
          86     1.79367     1.79925  0.00241287
          87     1.78456     1.79908  0.00239104
          88     1.77727     1.79883  0.00237669
          89     1.78396     1.79867  0.00235585
          90     1.78062     1.79847   0.0023382
          91     1.74516     1.79788  0.00238476
          92     1.78126      1.7977  0.00236567
          93     1.75389     1.79723  0.00238668
          94     1.78509      1.7971  0.00236478
          95     1.78598     1.79698  0.00234278
          96     1.77621     1.79677  0.00232835
          97     1.79199     1.79672  0.00230487
          98     1.80431     1.79679  0.00228265
          99      1.7771      1.7966  0.00226825
         100     1.74554     1.79609  0.00230231
